ඉන්දියානු කවීන්ගේ ගී ආභාෂයෙන් තැනුණු ගියත් නොවන්නේ මෙන් කුමක්ද?,උඩගු ලියන් ගොතා බදින,සන්නාලියනේ,පටු අදහස් නම්,වහින්නට හැකි නම් ගිගුම් දී,3,10
"""තාත්තා මහ දවල් කුකුල් නින්දකට වැටුණේය"" මෙහි එන කුකුල් නින්ද නම්,",කෙටි නින්ද,දිගු නින්ද,හොඳ නින්ද,නොනින්ද,0,1
ලෝකය කර මත තබාගෙන සිටිනවායැයි කියවෙන යෝධයා කවුද,සියුස්,ඇපලෝ,ඇට්ලස්,ප්‍රොමේතියස්,2,2
නාගරික පැල්පත් වාසීන්ගේ ජීවිත අලලා ගොඩනැගුණු නාට්‍යක් වන්නේ කුමක් ද?,දෙපානෝ,කැළණි පාලම,මරාසාද්,තාරාවෝ ඉගිලෙති,1,3
මේ අතරින් නොගැලපෙන්නේ කුමක්ද?,අයිෆල් කුළුණ - පැරිස්,ගෝල්ඩන් ගේට් - සැන් ෆ්‍රැන්සිස්කෝ,බිග් බෙන් - ලන්ඩන්,රෂ්මෝර් කන්ද - මෙක්සිකෝව,3,4
ඈන් මරී විසින් ගයන්නේ මේ අතරින් කුමක්ද,1999,2002,3121,5150,1,5
මේ අතරින් ඝාතනයට ලක් වුණු සමාජ ක්‍රියාධරයකු නොවන්නේ කවු ද?,ඒබ්‍රහම් ලින්කන්,මාටින් ලූතර් කිං,මාඕ සේතුං,මහත්මා ගාන්ධි,2,6
මේ අතරින් වැඩිම කාලයක් රාජ්‍ය කළේ යැයි සැලකෙන රජු කවු ද?,පණ්ඩුකාභය,දුටුගැමුණු,මහා පරාක්‍රමබාහු,බුද්ධදාස,0,7
ක්‍රීඩකයන් සම්බන්ධ වැරදි ගැලපුම මේ අතරින් කුමක් ද?,ක්‍රිකට් - 11,පාපන්දු - 11,බාස්කට්බෝල් - 05,රග්බි - 12,3,8
කඩුගන්නාවේ සිට බලන විට ඈතින් පෙනෙන ශේෂ කන්ද කුමක් ද?,හුනට කන්න බැරි හුන්නස්ගිරි කන්ද,බතට කන්න බැරි බතලේගල කන්ද,අලට කන්න බැරි අලගල්ලේ කන්ද,මෙකඳු තුනට නායක සමනොළ කන්ද,1,9
කුවේණියට සිංහබාහු හමුවීමට නම් යා යුත්තේ කවර රටකට ද?,ලාට රටට,මගධ රටට,වගු රටට,මල්ල රටට,0,10
"පඬුවන් බස්සා රුපියල් 20යි, රතු දෙමලිච්චා රුපියල් 100යි, අළු ගිරවා රුපියල් 500යි නම්, ගිරා මලිත්තාගේ අගය කීය ද?",10,50,1000,5000,2,11
මුහුදු මට්ටමේ සිට ලණු දෙකක් යොදාගෙන මරියානා ආගාදයේ ගැඹුරක් එවරස්ට් කන්දේ උසස් මැන එම ලණු දෙක සංසන්දනය කළ විට,ආගාධයට දැමූ ලණුව දිගින් වැඩි වේ,කන්ද මුදුනට ගෙන ගිය ලණුව දිගින් වැඩි වේ,ලණු දෙකම දිගින් සමාන වේ,"ලණු දෙක එකතුව මීටර් 25,000 කට වැඩි වේ",0,12
මේ අතරින් සත්ව ලෝකයේ දී හමුවන සතා කවුද?,ඩැෆී ඩක්,රෝඩ් රනර්,බග්ස් බනී,පින්ක් පැන්තර්,1,13
1833 සිට ලංකාවේ මුල්වරට ව්‍යවස්ථාදායක සහ විධායක සභා රැස්වීම් පැවැත්වූ ස්ථානයේ වර්තමානයේ පිහිටා ඇත්තේ මින් කුමක්ද?,ජනාධිපති ලේකම් කාර්යාලය,විසුම්පාය,විදේශ කටයුතු අමාත්‍යාංශය,කොළඹ ජාතික කෞතුකාගාරය,2,14
"""සිරි සාර බුලත් විට කාලා බලන් - හොඳ නංගි වරෙන් පොඩි මල්ලි වරෙන්"", මහගමසේකරගේ මෙම ගීතයේ සඳහන් ආකාරයට සාරවිටක අඩංගු නොවන්නේ මේ අතරින් මොනවාද?",වසාවාසි,කරඳමුංගු,කරාබුනැටි,දුංකොළ,3,1
මේ අතරින් නොගැලපෙන්නේ කවු ද?,හෙන කඳයා,සලමන්දරා,අහර කුක්කා,පලා බරියා,1,2
"වක්‍ර දාර දෙකක් ඇතේ, සම මුහුණත් දෙකක් තියේ, වක්‍ර පෘෂ්ඨ එකක් තිබේ, තේරුවොතින් හරිම අගේ. මෙය",සිලින්ඩරයකි,ගෝලයකි,ඝනකයකි,ඝනකාභයකි,0,1
ලබුත් තිත්ත වුණේ මොන කාලයේ ද?,සුප්‍රබුද්ද කාලේ,අබුද්දස්ස කාලේ,වස්සාන කාලේ,බුද්ධදාස කාලේ,1,2
තරු නොපායන්නේ හොහෙද?,අඹර,නුබගැබ,සිලිලාර,ගුවන,2,3
"""වන්දනාවේ යමු පේවීලා තිසරණ සරණේ - වඳින්ටා වඳින්ටා රම්‍ය අටමස්තානේ"" මේ වන්දනා නඩය නොයන්නට වඩාත්ම ඉඩ ඇත්තේ කොහේ ද?",ස්වර්ණමාලි චෛත්‍යයට,ථූපාරාම චෛත්‍යයට,අභයගිරිය චෛත්‍යයට,තිස්සමහාරාමය චෛත්‍යයට,3,5
ටෙස්ට් ක්‍රිකට් තරඟයක් පවත්වනු ලබන උපරිම දින ගණන කීය ද?,3,4,5,6,2,6
අඹ ශාක පත්‍රයක්,ස්වසනයේදී කාබන් ඩයොක්සයිඩ් පිට කරයි,ප්‍රභාසංස්ලේෂණයේදී කාබන් ඩයොක්සයිඩ් පිට කරයි,ප්‍රභාසංස්ලේෂණයේදී ඔක්සිජන් උරාගනී,උත්ස්වේදනයේදී ජලය උරාගනී,0,7
"බුද්ධදාස රජු ක්‍රි.ව. 341 සිට 370 දක්වා රජ කලේ නම්, ඔහු රජ කල සියවස කුමක් ද?",2 වන සියවස,3 වන සියවස,4 වන සියවස,5 වන සියවස,2,8
කොළඹ වරායේ සිට ත්‍රිකුණාමල වරායට ගුවනින් සෘජුව පියාඹන පරවියකු පසු නොකරන්නේ කවර දිස්ත්‍රික්කය ද?,නුවරඑළිය,කුරුණෑගල,පොළොන්නරුව,ගම්පහ,0,9
හීන් සැරයේ කටුසු හාමි රිංගුවේ කවරෙකුගේ නාසයට ද?,Equus Caballus,Panthera pardus,Eliphas Maximus,Equus Quagga,2,10
යුග ගායනය සඳහා ආනන්ද සමරකෝන් සූරීන් දායක නොවන ගීතය මින් කුමක්ද?,බැස සීතල ගඟුලේ,ඇසේ මධුර ජීවනයේ ගීතා,සිරි බුද්ධගයා විහාරේ,පුදමු මේ කුසුම්,2,11
ඉන්දීය පාර්ලිමේන්තුවේ ඉහළ මන්ත්‍රී මණ්ඩලය හඳුන්වන්නේ කවර නමකින් ද?,රාජ් සභා,ලෝක් සභා,විධාන් සභා,විධාන් පරිෂද්,0,11
ජනවහරට අනුව ඉබ්බා නැහුනේ මින් කුමක් නිසා ද?,කට නිසා,කට්ට නිසා,කෝට්ට නිසා,කොල්ලො නිසා,0,1
රතු රටකජු ග්‍රෑම් 800කුත් සුදු රටකජු ග්‍රෑම් 200කුත් එකම මල්ලකට දැමූ විට මල්ල තුල ඇති සුදු රටකජු පංගුව කොපමණක්ද?,දෙකෙන් පංගුවක්,තුනෙන් පංගුවක්,හතරෙන් පංගුවක්,පහෙන් පංගුවක්,3,2
ශ්‍රී ලංකාවේ අධිවේගී මාර්ග පිළිබඳ සත්‍ය වන්නේ මේ අතරින් කුමක්ද?,උපරිම වේග සීමාව පැයට කිලෝමිටර් 120 කි,ගමන් ආරම්භක පිවිසුමේදී මුදල් ගෙවිය යුතු වේ,වායු සමීකරණය කළ බස් රථ පමණක් ගමන් කළ හැක,ගමන් කළ හැක්කේ රෝද 4ක් හෝ ඊට වැඩි වාහන වලට පමණි,3,3
මේ අතරින් ශ්‍රී ලංකා ක්‍රිකට් කණ්ඩායම විසින් දිනාගෙන නොමැති කුසලානයක් වන්නේ මින් කුමක් ද?,එක් දින ලෝක කුසලානය,විස්සයි විස්ස ලෝක කුසලානය,ලෝක ටෙස්ට් ශූරතාවය,ආසියානු කුසලානය,2,4
ඔස්කා සම්මාන ඉතිහාසයේ වැඩිම සම්මාන දිනාගත් චිත්‍රපට ත්‍රිත්වයට අයත් නොවන්නේ කුමන චිත්‍රපටයද?,බෙන්හර්,එව්රිතින්ග් එව්රිවෙයා ඕල් ඇට් වන්ස්,ලෝඩ් ඔෆ් ද රින්ග්ස් ඇන්ඩ් ද රිටන් ඔෆ් ද කින්ග්,ටයිටැනික්,1,5
මේ අතරින් සිදුවීමට කිසිඳු සම්භාවිතාවක් නැති සිදුවීම කුමක් ද?,කණ කැස්බෑවෙක් විය සිදුරෙන් අහස බැලීම,කලු කපුටු කූඩුවක සුදු කපුටෙකු ඉපදීම,සුදු පැහැ කිකිළියන් රතු පැහැති බිත්තර දැමීම,බස්නාහිර දිශාවෙන් සඳ පෑයීම,3,1
අන්දරේ සීනි කෑමේ ජවනිකාව රඟ දක්වද්දී එතැන සිටිය නොහැක්කේ මින් කවුද?,රාජ පුරුෂයෙක්,රජ බිසව,අන්දරේගේ බිරිඳ,රජුගේ පුරෝහිත,2,1
"වාතය අවකාශයේ ඉඩක් ගනී, මෙය සනාථ කරගත හැක්කේ මින් කුමක් මගින් ද?",අහස් කූරක් යැවීමෙන්,ඉටිපන්දමක් දැල්වීමෙන්,නිලා කූරක් පත්තු කිරීමෙන්,බැලුමක් පිම්බීමෙන්,3,2
උපතේදීම තම මව දකින්නට ලැබෙන්නේ මේ අතරින් කාට ද?,පූස් පැටවුන්ට,බලු පැටවුන්ට,වසු පැටවුන්ට,කැන්ගරු පැටවුන්ට,2,3
විහාර මහා දේවිය මුහුදට පා කර හැරියේයැයි සැලකෙන්නේ කවර ස්ථානයකින්ද?,කිරින්දෙන්,කැළණියෙන්,ත්‍රිකුණාමළයෙන්,තිස්සමහාරාමයෙන්,1,4
"""නුඹ නුබ දෙස බලාගෙන කුමක් කරන්නේද?"" මෙසේ අසන්නට වැඩිම ඉඩක් ඇත්තේ කාගෙන් ද?",අහස දෙස බලා සිටින අයෙකුගෙන්,පොළොව දෙස බලා සිටින අයෙකුගෙන්,සාගරය දෙස බලා සිටින අයෙකුගෙන්,අඹ ගෙඩියක් දෙස බලා සිටින අයෙකුගෙන්,0,5
ප්‍රභාසංස්ලේෂණ ක්‍රියාවලියේදී සූර්යාලෝකය වැඩි වශයෙන් උරා ගන්නේ මින් කවර වර්ණකයක් ද?,ඇන්තොසයනින්,ක්ලෝරොෆිල්,සැන්තොෆිල්,කැරටිනොයිඩ්ස්,1,6
මේ අතරින් වැඩිම දිස්ත්‍රික්ක ගණනකට මායිම් වන දිස්ත්‍රික්කය කුමක් ද?,අනුරාධපුර,බදුල්ල,රත්නපුර,මාතලේ,2,7
අම්බලමේ පිනා කවියේ එළිසමය නිවැරදිව පෙළගස්වා ඇත්තේ මින් කුමක ද?,"පිනා, ගෙනා, ගොනා, හිනා","පිනා, ගොනා, ගෙනා, හිනා","පිනා, හිනා, ගෙනා, ගොනා","පිනා, ගෙනා, හිනා, ගොනා",0,1
පොල් පැණි වල,පොල් නැත පැණි ඇත,පොල් ඇත පැණි නැත,පොල් ඇත පැණි ඇත,පොල් නැත පැණි නැත,0,2
හන්තානට පායන සඳ බැලීමට වැඩිම සෘජු දුරක් ගුවන් මගින් ගමන් කළ යුත්තේ මේ අතරින් කුමන සරසවියේ සිසුවියකට ද?,පේරාදෙණිය සරසවියේ සිසුවියක්,ඌව වෙල්ලස්ස සරසවියේ සිසුවියක්,රුහුණ සරසවියේ සිසුවියක්,ජයවර්ධනපුර සරසවියේ සිසුවියක්,2,3
සෙන්ටිමීටර් 30ක් දිග රූලකින් එක් වරකට අඟල් කීයල් මැනිය හැකි ද?,අඟල් 6 යි,අඟල් 8 යි,අඟල් 10 යි,අඟල් 12 යි,3,4
"""හරිමි රජ සැපා මම ලක්දිව තී නිසා සොඳුරු ළඳේ මියුරු කතේ තොප හැර සැප නැතේ"" මෙහි කියන ""තී"" කවුරුන් විය හැකි ද?",රන් මැණිකා,අශෝකාමාලා,චිත්‍රා,ප්‍රමිලා,1,5
වතුසුදු ශාකයත් ඔබත් අතර වෙනස්කමක් වන්නේ කුමක් ද?,ඔබ වර්ගයා බෝ කරයි,ඔබ ආහාර නිෂ්පාදනය කරයි,ඔබ ස්වසනය කරයි,ඔබව ඪීඑන්ඒ පරීක්ෂාවට ලක් කළ හැකියි,1,6
"ඔබ වොලිබෝල් ක්‍රීඩා කරන විට, ප්‍රතිවාදී පිළට ලකුණක් හිමිකර ගත නොහැක්කේ මින් කවර අවස්ථාවකදී ද?",පිටිය තුල සිට පන්දුව පිරිනැමීම,පන්දුව අතින් අල්ලා අනෙක් පසට දැමීම,පිටියේ සීමාවෙන් පිටතට ගොස් පන්දුවට පහර දීම,පන්දුව දෙපසට හුවමාරු වන විට ක්‍රීඩකයෙක් දැල ස්පර්ශ කිරීම,2,7
"X නම් ස්ථානයකින් ගුවන්ගත වන ගුවන් යානයක් කිලෝමීටර් 5ක් ගමන් කිරීමේදී මීටර් 3000ක් ඉහළින් සිටීනම්, එය පොළොව මත X සිට කොපමණ දුරකින් පිහිටයි ද?",කිලෝමීටර් 3,කිලෝමීටර් 4,කිලෝමීටර් 5,කිලෝමීටර් 6,1,8
විජය කුමරු ලංකාවට පැමිණීමට පෙර සිටම දියුණු අවමංගල චාරිත්‍ර පැවති බවට සනාථ වන ස්මාරක හමුවන්නේ කොහේ ද?,බෙලි ලෙන,බටදොඹ ලෙන,පාහියංගල,ඉබ්බංකටුව,3,9
දෑත් පපුව හරහා බැඳ සිටින හිටි පිළිමයක් දැකිය හැක්කේ මින් කවර ස්ථානයක ද?,අවුකන,පොළොන්නරුව ගල් විහාරය,තොලුවිල,මාළිගාවිල,1,11
නාසි වද කඳවුරක් පිහිටා නොතිබුණේ මේ අතරින් කවර රටක ද?,පෝලන්තය,ඔස්ට්‍රියාව,චෙකොස්ලෝවැකියාව,ඉතාලිය,3,11
ඔබට ඇසෙන මෙම වාදනය කුමක් ද? [fur elise],වොල්ෆ්ගෑන්ග් මොසාට් ගේ නිර්මාණයක්,යොහාන් සෙබස්තියන් බාහ් ගේ නිර්මාණයක්,ලුඩ්විග් වෑන් බීතොවන් ගේ නිර්මාණයක්,හර්බට් වොන් කරජාන් ගේ නිර්මාණයක්,2,12
2023 වසරේදී නේටෝ සංවිධානයට අළුතින්ම එකතු වූ සාමාජිකයා කවුරුන් ද?,ෆින්ලන්තය,පෝලන්තය,හංගේරියාව,රොමේනියාව,0,13
මේ අතරින් ඩබ්.ඩී.අමරදේව සංගීත අධ්‍යක්ෂණය නොකළ ගීතය කුමක් ද?,හාරිච්චි බෝරිච්චි,ගයන ගැයුම් නටන නැටුම්,ලක්ස ගනන් වස්තු ලැබී ඉස්සර පින,ඉපිද මැරේ යලි ඉපදේ,3,14
මේ අතරින් සුක්‍රෝස් වර්ගයක් වන්නේ කුමක් ද?,දී කිරි,මී කිරි,සූ කිරි,ටින් කිරි,2,1
මේ අතරින් අනුරාධපුරයේ විසුවේ යැයි සැලකෙන සුරලොවින් ආ අඟනක් වන්නේ කවු ද?,උත්පලවන්නා,ස්වර්ණමාලි,සකුන්තලා,රංගම්මා,1,2
සවස 3 ට සූර්යයාට එක එල්ලේ පිටුපා සිටින පුද්ගලයෙකුගේ වම් කන පිහිටන්නේ කුමන දිශාවකට ද?,උතුරට,දකුණට,නැගෙනහිරට,බටහිරට,0,3
පුංචි කාලයේ මිරිස් ගලක් ඉනේ බැඳ තිබියදී එයත් ඇදගෙන කුඹුරට ගියා යැයි සැලකෙන යෝධයා කවු ද?,නන්දිමිත්‍ර,ගෝඨයිම්බර,ලහියවසභ,වේළුසුමන,0,4
"සුනිල් සාන්තට අනුව, පිටිසර ගුරු ලිය පාසලට යද්දී නොකරන්නේ මින් කුමක් ද?",සුදු පාට සාරිය ඇඳගෙන යාම,කොණ්ඩය පීරා මල් ගසාගෙන යාම,ගෙලට මාලයක් සහ දෑතට වළලු දමාගෙන යාම,පොත් පත් ළැමට තුරුළු කරගෙන යාම,3,5
"යකඩයක් මල නොබැඳෙන්නට නම්, මින් කුමක් කල හැකි ද?",වතුරේ ගිල්වා තැබීම,ලුණු වතුරේ ගිල්වා තැබීම,පෙට්‍රල් වල ගිල්වා තැබීම,සෝඩා වතුරේ ගිල්වා තැබීම,2,6
ඩී බී විජේතුංග ජනාධිපතිවරයා සමයේ අගමැති වූයේ මින් කවු ද?,ගාමිණී දිසානායක - රනිල් වික්‍රමසිංහ,රනිල් වික්‍රමසිංහ - චන්ද්‍රිකා බණ්ඩාරනායක,සිරිමාවෝ බණ්ඩාරනායක - රනිල් වික්‍රමසිංහ,ගාමිණී දිසානායක - චන්ද්‍රිකා බණ්ඩාරනායක,1,7
ක්‍රිකට් ක්‍රීඩාවේදී දැවී යාමක් සටහන් කරන්නේ කවර අවස්ථාවකදී ද?,පිතිකරු පන්දුවට දෙවරක් පහර දුන් විට,පිතිකරු පහර දුන් පසුව රෝල් වී යන පන්දුව විකට්ටුවේ වැදීම වැළැක්වූ විට,පිතිකරු පිත්ත පසෙක තබා පයින් පහර දුන් විටෙක,පිතිකරු ස්වාධීනව දැවී යාමට ඉල්ලීමක් කළ විට,0,8
බාස්කට්බෝල් ක්‍රීඩාවේදී පන්දු විදීම යනු,පන්දුවෙන් දමා ගැසීමයි,පන්දුවට පහර දීමයි,පන්දුව දැල තුලට දැමීමයි,පන්දුව හිල් කිරීමයි,2,1
දවුල් බෙරය,ඝණකාභයකි,සිලින්ඩරයකි,චතුස්තලයකි,පිරමීඩයකි,1,2
මන්තරය වැරදීමට වඩාත් ඉඩක් ඇත්තේ කාගේ මායා යෂ්ඨිය භාවිත කළොත් ද?,රොන් වීස්ලිගේ,හැරී පෝටර්ගේ,හර්මයිනි ග්‍රේන්ජර්ගේ,ලූනා ලව්ගුඩ්ගේ,0,3
මේ අතරින් නොගැලපෙන්නේ කුමක් ද?,නොමියෙමි,ප්‍රබුද්ධ,සක්වාලිහිණි,තුංමං හන්දිය,3,4
BLACKPINK සංගීත කණ්ඩායමේ ගීතයක් නොවන්නේ මින් කුමක් ද?,Boombayah,Dynamite,DDU-DU-DDU-DU,Kill this love,1,5
එඩ්මොන්ඩ් ඩාන්ටේ හමුවන්නේ කවර කෘතියක ද?,කවුන්ට් ඔෆ් මොන්ත ක්‍රිස්තෝ,ද බ්ලැක් ටියුලිප්,ද ත්‍රී මස්කටියර්ස්,ට්වෙන්ටි යර්ස් ආෆ්ටර්,0,6
ඇම්බැක්කේ දැකගත නොහැකි කැටයම මින් කුමක් ද?,ගජසිංහ,නාරිලතා,ඇත්කඳ ලිහිණියා,ගුරුළු රාජ,3,7
මේ අතරින් ව්‍යාකරණානුකූල නොවන වාක්‍ය කුමක් ද?,"ලෝකය රඟමඬලකි, අපි එහි රඟන නළුවෝ වෙමු","ලෝකය රඟමඬලකි, අපි එහි රඟන නළුවෝය","ලෝකය රඟමඬලකි, අපි එහි රඟන නළුවෝ වම්හ","ලෝකය රඟමඬලකි, අපි එහි රඟන නළුවෝ වෙති",3,8
ජනාධිපති වීමට පෙර ජෝජ් වොෂින්ටන්ගේ වෘතිය කුමක් ද?,ගොවියෙකි,නීතීඥයෙකි,වෛද්‍යවරයෙකි,දේශගවේෂකයෙකි,0,9
"ආතර් සී ක්ලාක්ගේ විද්‍යා ප්‍රබන්ධ වලට අනුව, ෆ්‍රෑන්ක් නම් අජටාකාශගාමියාව පරිගණකයක් විසින් ඝාතනය කරන්නේ කවර වසරක ද?",2001,2010,2061,3001,0,10
ශ්‍රී ලංකා ක්‍රිකට් කණ්ඩායම ලෝක කුසලාන අවසන් මහා තරඟයක් ක්‍රීඩා නොකළ වර්ෂය වන්නේ මින් කුමක් ද?,2003,2007,2011,2014,0,11
"""සකි සඳ පෙනේ සමනොළ ගිර නැගෙනහිර"" මෙහි ""සකි"" යනුවෙන් හැඳින්වෙන්නේ කුමක් ද?",පූර්ණ,මිතුරා,දිලෙන,රවුම්,1,11
අම්ල වැසි සහ කාලගුණික විපර්යාස වලට ප්‍රධාන හේතුව වන ඉන්ධන දහනයේ අතුරුඵලය මින් කුමක් ද?,ක්ලෝරොෆ්ලෝරොකාබන්,සල්ෆර් ඩයොක්සයිඩ්,හයිඩ්‍රජන් සල්ෆයිඩ්,මීතේන්,1,12
යුරෝපා සහ ආසියානු මහද්වීපයන් ද්විත්වයටම අයත් වන රට කුමක් ද?,කිර්ගිස්තානය,ටජිකිස්තානය,උස්බෙකිස්තානය,කසකස්තානය,3,13
"ගෙදර තියන ලියත්, ඉනේ තියන ලියත්, ගසේ තිබෙන ලියත්, අතු අග තියන ලියත් පිළිවෙලින් ඇත්තේ මින් කුමක ද?","ඇතිලිය, හැඹිලිය, හෙරලිය, අරලිය","හැඹිලිය, හෙරලිය, අරලිය, ඇතිලිය","හෙරලිය, අරලිය, ඇතිලිය, හැඹිලිය","අරලිය, ඇතිලිය, හැඹිලිය, හෙරලිය",0,1
කොටළුවා සහ බැටළුවා අතර වෙනසක් නොවන්නේ කුමක් ද?,කොටළුවා ක්ෂීරපායීය. බැටළුවා කිරි බී වැඩේ,කොටළුවාට අං නැත. සමහර බැටළුවන්ට අං ඇත,"කොටළුවාට ""කො"" යන්නක් ඇත. බැටළුවාට ""බැ"" යන්නක් ඇත",කොටළුවන්ට පැටව් බිහිකළ නොහැක. බැටළුවන්ට පැටව් බිහිකළ හැක,0,2
"""ලෙලවත් සොළවත් පියඹත් නඳ දෙත් - යන්නා පවන රැසා"" මෙසේ ගැයෙනවා ඇත්තේ කුමක ද?",උරගා වන්නමේ,හනුමා වන්නමේ,උකුසා වන්නමේ,ගජගා වන්නමේ,2,3
පාර්ලිමේන්තු සැසිවාරයක් ආරම්භ කිරීමට සභාව තුල අනිවාර්ය වන්නේ මින් කුමක් ද?,කතානායක පැමිණීම,සෙංකෝලය රැගෙන ඒම,සභානායක සභාව තුල සිටීම,අග්‍රාමාත්‍ය සභාව තුල සිටීම,1,4
මේ අතරින් වැරදි ගී පදය කුමක් ද?,බඹර වගේ විසේකාරයා,මම දෙබර වගේ ගණංකාරයා,සමනළය වාගේ හරි දඟකාරයා,මී මැස්ස වාගේ හරි වැඩකාරයා,2,5
"ජපානයේදී ""සයොනාරා"" යන්න සාමාන්‍යයෙන් භාවිත කරන්නේ කුමන අවස්ථාවකදී ද?",ස්තුති කිරීමකදී,සමුගැනීමකදී,සමාව ගැනීමකදී,හමුවීමකදී,1,6
කන්න දුන්නු අත හපාකෑමට හැක්කේ කාට ද?,ගප්පියාට,බල්ලාට,කූඹි කන්නාට,දැල්ලාට,1,1
ලෙල්ලමට යන්නේ මොනවා මිලදී ගැනීමට ද?,ඇඳුම්,මාළු,එළවළු,වාහන,1,2
කොළඹ සිට යාපනයට යා යුතු ප්‍රධාන මාර්ගය ගූගල් මැප්ස් මෘදුකාංගය විසින් පෙන්වන්නේ කිනම් වර්ණයෙන් ද?,රතු,කොළ,කහ,නිල්,3,3
සතුන් මගින් ව්‍යාප්ත වන බීජයක් නොවන්නේ කුමක් ද?,ගම්මාළු,නාගදරණ,ඇපල,තුත්තිරි,0,4
මේ අතරින් නොගැලපෙන්නේ කවුරුන් ද?,සෙයින් මලික්,රයන් ටෙඩර්,ලුයිස් ටොම්ලින්සන්,හැරී ස්ටයිල්ස්,1,5
"මඳ උණුසුම් ජලය තිබෙන බෝතලයකට සීනි තේ හැඳි දෙකක්ද, යීස්ට් තේ හැන්දක්ද දමා හොඳින් මිශ්‍ර කර බැලුමක් බෝතල් කටට දැකගත නොහැකි වන්නේ කුමක් ද?",බැලුම පිම්බේ,බෝතලය රත් වේ,බෝතලය පිපිරේ,පෙන සෑදේ,2,6
මේ ටෙනිස් ක්‍රීඩකයින් පිළිබඳව වැරදි සම්බන්ධය කුමක් ද?,රෆායෙල් නඩාල් - ස්පාඤ්ඤය,රොජර් ෆෙඩෙරර් - ස්විට්සර්ලන්තය,නොවැක් ඩ්ජොකොවික් - සර්බියාව,ඇන්ඩි මරේ - ඇමෙරිකාව,3,7
සාමාන්‍ය ජනතාවට ටික් ටික් සමාජ මාධ්‍ය භාවිතයට නීතියෙන් අවසර ඇති රටක් වන්නේ මේ අතරින් කුමක් ද?,කැනඩාව,උතුරු කොරියාව,ඇෆ්ගනිස්තානය,ඉන්දියාව,0,8
SpaceX විසින් අභ්‍යවකාශ ගත කිරීමේ දී පුපුරා ගිය රොකට්ටුව ගැන වැරදි ප්‍රකාශය කුමක් ද?,රොකට්ටුව මුදා හැර විනාඩි 4කදී පුපුරා ගියේය.,Starship ලෙස හැඳින්විය,පිපිරීමට පෙර සැතපුම් සියයකට වඩා ගමන් කරන ලදී,අභ්‍යවකාශ ගත කෙරූ විශාලතම රොකට්ටුවයි,2,9
මහනුවර වැව මද්දේ පෘතුවිය හරහා සිදුරක් විද්දොත් එය මතුවන්නේ කවර ස්ථානයකින් ද?,අත්ලාන්තික් සාගරයෙන්,පැසිෆික් සාගරයෙන්,ඉන්දියන් සාගරයෙන්,ආක්ටික් සාගරයෙන්,1,10
පිං මාළු වලේ මාළු බාන්නේ කවු ද?,සීලවතී,ධනපාල,කුසල්හාමි,සත්‍යපාල,2,1
දාදු කැට දෙකක් එක මත එක තබා ඇලවුවොත් එහි තිබිය හැකි පැති ගණන කීය ද්?,පැති 6,පැති 8,පැති 10,පැති 12,0,2
"""මාතර ගඟේ ඉන්නා කිඹුලිගෙ පැටියා"" මෙහි සඳහන් ගඟ වන්නේ කුමක් ද?",මහවැලි ගඟ,නිල්වලා ගඟ,වලවේ ගඟ,ගිං ගඟ,1,3
රන් කෙන්දෙන් රනින් තැනූ රන් ඔන්චිල්ලාවක් බැඳීමට අත්‍යාවශ්‍ය වන්නේ මින් කුමක් ද?,රජත,රුවන්,අයස්,අයෝම,1,4
"""සතොස් කරන වීණා නද ඇසුමට - නොගොස් සිටින පිල්බර ගණ ගොදුරට"" මෙහි සඳහන් සත්ව විශේෂය කුමක් ද?",මොනරා,උකුස්සා,නයා,පරෙවියා,0,5
කිරි මිදවීමේදී මුහුම් ලෙස යොදාගන්නේ මින් කුමක් ද?,යීස්ට්,ඇල්ගී,සැල්මොනෙල්ලා,බැක්ටීරියාවක්,3,6
"මුහුණු හයෙන් වට වීලා - දිග හැඩයෙන් හැඩ වීලා දාර 12 ශීර්ෂ 8 ගොඩ ගැහිලා නම්, මම කවු ද?",සිලින්ඩරය,චතුස්තලය,ඝණකාභය,ඝණකය,2,1
"ඇසිලින්ට වයස අවුරුදු හයේ දී මැගිලින්ගේ වයස ඉන් හරි අඩක් විය. දැන් ඇසිලින්ට වයස අවුරුදු 60ක් නම්, මැගිලින්ගේ වයස කීය ද?",අවුරුදු 30,අවුරුදු 45,අවුරුදු 55,අවුරුදු 57,3,2
කාමරයක් තුල තබා ඇති හිරු එළියට නිරාවරණය වන කුඩා පැළයක් පැය 24ක් ඇතුලත දී,ඔක්සිජන් පමණක් නිපදවයි,කාබන් ඩයොක්සයිඩ් පමණක් නිපදවයි,ඔක්සිජන් සහ කාබන් ඩයොක්සයිඩ් දෙකම නිපදවයි,ඔක්සිජන් හෝ කාබන් ඩයොක්සයිඩ් නිපදවන්නේ නැත,2,3
"""කැප්ටන් ප්‍රයිස්"" අපට හමුවන්නේ කුමණ පරිගණක ක්‍රීඩාවේ ද?",කෝල් ඔෆ් ඩියුටි,මෝර්ටල් කොම්බැට්,නීඩ් ෆෝ ස්පීඩ්,ද ලාස්ට් ඔෆ් අස්,0,4
